Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_3_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_valid
373,373,0,0b,3ac07db9,99ae,2028,00,000,0,0,0,0
374,374,0,0b,3ac07db9,2076,2028,00,000,0,0,0,0
375,375,0,0b,3ac07db9,2076,2028,00,000,0,0,0,0
376,376,0,0b,3ac07db9,2076,2028,00,000,0,0,0,0
377,377,0,0b,3ac07db9,2076,2028,00,000,0,0,0,0
378,378,0,0b,3ac07db9,2076,2028,00,000,0,0,0,0
379,379,0,0b,3ac07db9,a9fa,2028,00,000,0,1,0,0
380,380,0,0b,3ac08104,a2a8,2028,00,000,0,0,0,0
381,381,0,0b,3ac08104,19fb,2028,00,000,0,0,0,0
382,382,0,0b,3ac08104,97af,2028,00,000,0,0,0,0
383,383,0,0b,3ac08104,1786,2028,00,000,0,0,0,0
384,384,0,0b,3ac08104,1786,2028,00,000,0,0,0,0
385,385,0,0b,3ac08104,1786,2028,00,000,0,0,0,0
386,386,0,0b,3ac08104,1786,2028,00,000,0,0,0,0
387,387,0,0b,3ac08104,1e00,2028,00,000,0,1,0,0
388,388,0,0b,3ac08368,2532,2028,00,000,0,0,0,0
389,389,0,0b,3ac08368,a18a,2028,00,000,0,0,0,0
390,390,0,0b,3ac08368,1830,2028,00,000,0,0,0,0
391,391,0,0b,3ac08368,a012,2028,00,000,0,0,0,0
392,392,0,0b,3ac08368,a012,2028,00,000,0,0,0,0
393,393,0,0b,3ac091df,17f0,2028,00,000,0,0,0,0
394,394,0,0b,3ac091df,2667,2028,00,000,0,0,0,0
395,395,0,0b,3ac091df,2271,2028,00,000,0,0,0,0
396,396,0,0b,3ac091df,a4f7,2028,00,000,0,1,0,0
397,397,0,0b,3ac091df,17f0,2028,00,000,0,0,0,0
398,398,0,0b,3ac091df,17f0,2028,00,000,0,0,0,0
399,399,0,0b,3ac091df,17f0,2028,00,000,0,0,0,0
400,400,0,0b,3ac091df,17f0,2028,00,000,0,0,0,0
401,401,0,0b,3ac093d2,17f0,2028,00,000,0,0,0,0
402,402,0,0b,3ac093d2,17f0,2028,00,000,0,0,0,0
403,403,0,0b,3ac093d2,17f0,2028,00,000,0,0,0,0
404,404,0,0b,3ac093d2,22da,2028,00,000,0,1,0,0
405,405,0,0b,3ac093d2,a8a7,2028,00,000,0,0,0,0
406,406,0,0b,3ac093d2,a34d,2028,00,000,0,0,0,0
407,407,0,0b,3ac093d2,93c9,2028,00,000,0,0,0,0
408,408,0,0b,3ac093d2,a51d,2028,00,000,0,0,0,0
409,409,0,0b,3ac093d2,a51d,2028,00,000,0,0,0,0
410,410,0,0b,3ac093d2,24a7,2028,00,000,0,1,0,0
411,411,0,0b,3ac0a5ae,a25d,2028,00,000,0,0,0,0
412,412,0,0b,3ac0a5ae,9b41,2028,00,000,0,0,0,0
413,413,0,0b,3ac0a5ae,2084,2028,00,000,0,0,0,0
414,414,0,0b,3ac0a5ae,a2e2,2028,00,000,0,0,0,0
415,415,0,0b,3ac0a5ae,a25d,2028,00,000,0,0,0,0
416,416,0,0b,3ac0a5ae,a25d,2028,00,000,0,0,0,0
417,417,0,0b,3ac0a5ae,a25d,2028,00,000,0,0,0,0
418,418,0,0b,3ac0a5ae,a25d,2028,00,000,0,0,0,0
419,419,0,0b,3ac0a5f6,a25d,2028,00,000,0,0,0,0
420,420,0,0b,3ac0a5f6,a25d,2028,00,000,0,0,0,0
421,421,0,0b,3ac0a5f6,a679,2028,00,000,0,1,0,0
422,422,0,0b,3ac0a5f6,2009,2028,00,000,0,0,0,0
423,423,0,0b,3ac0a5f6,1a0c,2028,00,000,0,0,0,0
424,424,0,0b,3ac0a5f6,9c72,2028,00,000,0,0,0,0
425,425,0,0b,3ac0a5f6,1f02,2028,00,000,0,0,0,0
426,426,0,0b,3ac0a5f6,1f02,2028,00,000,0,0,0,0
427,427,0,0b,3ac0a5f6,a8cf,2028,00,000,0,0,0,0
428,428,0,0b,3ac0a90a,a7fb,2028,00,000,0,1,0,0
429,429,0,0b,3ac0a90a,ab3f,2028,00,000,0,0,0,0
430,430,0,0b,3ac0a90a,16af,2028,00,000,0,0,0,0
431,431,0,0b,3ac0a90a,a8cf,2028,00,000,0,0,0,0
432,432,0,0b,3ac0a90a,a8cf,2028,00,000,0,0,0,0
433,433,0,0b,3ac0a90a,a8cf,2028,00,000,0,0,0,0
434,434,0,0b,3ac0a90a,a8cf,2028,00,000,0,0,0,0
435,435,0,0b,3ac0a90a,a8cf,2028,00,000,0,0,0,0
436,436,0,0b,3ac0aa82,a8cf,2028,00,000,0,0,0,0
437,437,0,0b,3ac0aa82,a8cf,2028,00,000,0,0,0,0
438,438,0,0b,3ac0aa82,212c,2028,00,000,0,1,0,0
439,439,0,0b,3ac0aa82,26a1,2028,00,000,0,0,0,0
440,440,0,0b,3ac0aa82,2516,2028,00,000,0,0,0,0
441,441,0,0b,3ac0aa82,1800,2028,00,000,0,0,0,0
442,442,0,0b,3ac0ad37,2143,2028,00,000,0,0,0,0
443,443,0,0b,3ac0ad37,2143,2028,00,000,0,0,0,0
444,444,0,0b,3ac0ad37,a801,2028,00,000,0,1,0,0
445,445,0,0b,3ac0ad37,a5d1,2028,00,000,0,0,0,0
446,446,0,0b,3ac0ad37,25b1,2028,00,000,0,0,0,0
447,447,0,0b,3ac0ad37,1cdf,2028,00,000,0,0,0,0
448,448,0,0b,3ac0ad37,a575,2028,00,000,0,0,0,0
449,449,0,0b,3ac0ad37,a5d1,2028,00,000,0,0,0,0
450,450,0,0b,3ac0ad37,a5d1,2028,00,000,0,0,0,0
451,451,0,0b,3ac0ad37,a5d1,2028,00,000,0,0,0,0
452,452,0,0b,3ac0ad37,a5d1,2028,00,000,0,0,0,0
453,453,0,0b,3ac0b273,a5d1,2028,00,000,0,0,0,0
454,454,0,0b,3ac0b273,1a6d,2028,00,000,0,0,0,0
455,455,0,0b,3ac0b273,a4d0,2028,00,000,0,1,0,0
456,456,0,0b,3ac0b273,a2c0,2028,00,000,0,0,0,0
457,457,0,0b,3ac0b273,272e,2028,00,000,0,0,0,0
458,458,0,0b,3ac0b273,1a6d,2028,00,000,0,0,0,0
459,459,0,0b,3ac0b273,1a6d,2028,00,000,0,0,0,0
460,460,0,0b,3ac0ba69,1a6d,2028,00,000,0,0,0,0
461,461,0,0b,3ac0ba69,1a6d,2028,00,000,0,0,0,0
462,462,0,0b,3ac0ba69,2576,2028,00,000,0,1,0,0
463,463,0,0b,3ac0ba69,99c1,2028,00,000,0,0,0,0
464,464,0,0b,3ac0ba69,a1ce,2028,00,000,0,0,0,0
465,465,0,0b,3ac0ba69,26d2,2028,00,000,0,0,0,0
466,466,0,0b,3ac0ba69,a20f,2028,00,000,0,0,0,0
467,467,0,0b,3ac0ba69,99c1,2028,00,000,0,0,0,0
468,468,0,0b,3ac0ba69,99c1,2028,00,000,0,0,0,0
469,469,0,0b,3ac0ba69,99c1,2028,00,000,0,0,0,0
470,470,0,0b,3ac0bb3f,99c1,2028,00,000,0,0,0,0
471,471,0,0b,3ac0bb3f,a99c,2028,00,000,0,1,0,0
472,472,0,0b,3ac0bb3f,a61b,2028,00,000,0,0,0,0
473,473,0,0b,3ac0bb3f,acc1,2028,00,000,0,0,0,0
474,474,0,0b,3ac0bb3f,3208,2028,00,000,0,0,0,0
475,475,0,0b,3ac0bb3f,93c1,2028,00,000,0,0,0,0
476,476,0,0b,3ac0c343,93c1,2028,00,000,0,0,0,0
477,477,0,0b,3ac0c343,93c1,2028,00,000,0,0,0,0
478,478,0,0b,3ac0c343,93c1,2028,00,000,0,0,0,0
479,479,0,0b,3ac0c343,27fe,2028,00,000,0,0,0,0
480,480,0,0b,3ac0c343,11dc,2028,00,000,0,1,0,0
481,481,0,0b,3ac0c343,a03d,2028,00,000,0,0,0,0
482,482,0,0b,3ac0c343,22e0,2028,00,000,0,0,0,0
483,483,0,0b,3ac0c343,27fe,2028,00,000,0,0,0,0
484,484,0,0b,3ac0c343,27fe,2028,00,000,0,0,0,0
485,485,0,0b,3ac0c343,27fe,2028,00,000,0,0,0,0
486,486,0,0b,3ac0c343,27fe,2028,00,000,0,0,0,0
487,487,0,0b,3ac0c628,2364,2028,00,000,0,0,0,0
488,488,0,0b,3ac0c628,a11d,2028,00,000,0,1,0,0
489,489,0,0b,3ac0c628,a116,2028,00,000,0,0,0,0
490,490,0,0b,3ac0c628,a20c,2028,00,000,0,0,0,0
491,491,0,0b,3ac0c628,2364,2028,00,000,0,0,0,0
492,492,0,0b,3ac0c628,2364,2028,00,000,0,0,0,0
493,493,0,0b,3ac0c628,2364,2028,00,000,0,0,0,0
494,494,0,0b,3ac0c9e3,2364,2028,00,000,0,0,0,0
495,495,0,0b,3ac0c9e3,1f1d,2028,00,000,0,0,0,0
496,496,0,0b,3ac0c9e3,33a3,2028,00,000,0,1,0,0
497,497,0,0b,3ac0c9e3,17f1,2028,00,000,0,0,0,0
498,498,0,0b,3ac0c9e3,b233,2028,00,000,0,0,0,0
499,499,0,0b,3ac0c9e3,1f1d,2028,00,000,0,0,0,0
500,500,0,0b,3ac0c9e3,1f1d,2028,00,000,0,0,0,0
501,501,0,0b,3ac0c9e3,1f1d,2028,00,000,0,0,0,0
502,502,0,0b,3ac0c9e3,1f1d,2028,00,000,0,0,0,0
503,503,0,0b,3ac0d99e,2ce3,2028,00,000,0,0,0,0
504,504,0,0b,3ac0d99e,2944,2028,00,000,0,1,0,0
505,505,0,0b,3ac0d99e,2497,2028,00,000,0,0,0,0
506,506,0,0b,3ac0d99e,9c61,2028,00,000,0,0,0,0
507,507,0,0b,3ac0d99e,2ce3,2028,00,000,0,0,0,0
508,508,0,0b,3ac0d99e,2ce3,2028,00,000,0,0,0,0
509,509,0,0b,3ac0d99e,2ce3,2028,00,000,0,0,0,0
510,510,0,0b,3ac0d99e,2ce3,2028,00,000,0,0,0,0
511,511,0,0b,3ac0d99e,197a,2028,00,000,0,0,0,0
512,512,0,0b,3ac0d99f,a4d5,2028,00,000,0,1,0,0
513,513,0,0b,3ac0d99f,9d87,2028,00,000,0,0,0,0
514,514,0,0b,3ac0d99f,1406,2028,00,000,0,0,0,0
515,515,0,0b,3ac0d99f,197a,2028,00,000,0,0,0,0
516,516,0,0b,3ac0d99f,197a,2028,00,000,0,0,0,0
517,517,0,0b,3ac0d99f,197a,2028,00,000,0,0,0,0
518,518,0,0b,3ac0d99f,197a,2028,00,000,0,0,0,0
519,519,0,0b,3ac0d99f,9c4b,2028,00,000,0,0,0,0
520,520,0,0b,3ac0da70,a96e,2028,00,000,0,1,0,0
521,521,0,0b,3ac0da70,165b,2028,00,000,0,0,0,0
522,522,0,0b,3ac0da70,a1cf,2028,00,000,0,0,0,0
523,523,0,0b,3ac0da70,9c4b,2028,00,000,0,0,0,0
524,524,0,0b,3ac0da70,9c4b,2028,00,000,0,0,0,0
525,525,0,0b,3ac0da70,9c4b,2028,00,000,0,0,0,0
526,526,0,0b,3ac0da70,9c4b,2028,00,000,0,0,0,0
527,527,0,0b,3ac0da70,a027,2028,00,000,0,0,0,0
528,528,0,0b,3ac2acff,29ba,2028,00,000,0,1,0,0
529,529,0,0b,3ac2acff,165b,2028,00,000,0,0,0,0
530,530,0,0b,3ac2acff,165b,2028,00,000,0,0,0,0
531,531,0,0b,3ac2acff,165b,2028,00,000,0,0,0,0
532,532,0,0b,3ac2acff,165b,2028,00,000,0,0,0,0
533,533,0,0b,3ac2acff,165b,2028,00,000,0,0,0,0
534,534,0,0b,3ac2acff,165b,2028,00,000,0,0,0,0
535,535,0,0b,3ac2acff,165b,2028,00,000,0,0,0,0
536,536,0,0b,3ac2badc,24f3,2028,00,000,0,1,0,0
537,537,0,0b,3ac2badc,165b,2028,00,000,0,0,0,0
538,538,0,0b,3ac2badc,165b,2028,00,000,0,0,0,0
539,539,0,0b,3ac2badc,165b,2028,00,000,0,0,0,0
540,540,0,0b,3ac2badc,165b,2028,00,000,0,0,0,0
541,541,0,0b,3ac2badc,165b,2028,00,000,0,0,0,0
542,542,0,0b,3ac2badc,165b,2028,00,000,0,0,0,0
543,543,0,0b,3ac2badc,165b,2028,00,000,0,0,0,0
544,544,0,0b,3ac2bdc7,a613,2028,00,000,0,1,0,0
545,545,0,0b,3ac2bdc7,165b,2028,00,000,0,0,0,0
546,546,0,0b,3ac2bdc7,165b,2028,00,000,0,0,0,0
547,547,0,0b,3ac2bdc7,165b,2028,00,000,0,0,0,0
548,548,0,0b,3ac2bdc7,165b,2028,00,000,0,0,0,0
549,549,0,0b,3ac2bdc7,165b,2028,00,000,0,0,0,0
550,550,0,0b,3ac2bdc7,165b,2028,00,000,0,0,0,0
551,551,0,0b,3ac2bdc7,165b,2028,00,000,0,0,0,0
552,552,0,0b,3ac2cc85,165b,2028,00,000,0,0,0,0
553,553,0,0b,3ac2cc85,165b,2028,00,000,0,0,0,0
554,554,0,0b,3ac2cc85,165b,2028,00,000,0,0,0,0
555,555,0,0b,3ac2cc85,165b,2028,00,000,0,0,0,0
556,556,0,0b,3ac2cc85,165b,2028,00,000,0,0,0,0
557,557,0,0b,3ac2cc85,24a2,2028,00,000,0,0,0,0
558,558,0,0b,3ac2cc85,11c3,2028,00,000,0,0,0,0
559,559,0,0b,3ac2cc85,a66b,2028,00,000,0,0,0,0
560,560,0,0b,3ac2dcea,9df8,2028,00,000,0,0,0,0
561,561,0,0b,3ac2dcea,9df8,2028,00,000,0,0,0,0
562,562,0,0b,3ac2dcea,9df8,2028,00,000,0,0,0,0
563,563,0,0b,3ac2dcea,9df8,2028,00,000,0,0,0,0
564,564,0,0b,3ac2dcea,9df8,2028,00,000,0,0,0,0
565,565,0,0b,3ac2dcea,9df8,2028,00,000,0,0,0,0
566,566,0,0b,3ac2dcea,9df8,2028,00,000,0,0,0,0
567,567,0,0b,3ac2dcea,9df8,2028,00,000,0,0,0,0
568,568,0,0b,3ac2dffa,290c,2028,00,000,0,0,0,0
569,569,0,0b,3ac2dffa,a8f1,2028,00,000,0,0,0,0
570,570,0,0b,3ac2dffa,a19e,2028,00,000,0,0,0,0
571,571,0,0b,3ac2dffa,1f4a,2028,00,000,0,0,0,0
572,572,0,0b,3ac2dffa,2867,2028,00,000,0,0,0,0
573,573,0,0b,3ac2dffa,a1c2,2028,00,000,0,0,0,0
574,574,0,0b,3ac2dffa,a506,2028,00,000,0,0,0,0
575,575,0,0b,3ac2dffa,8bd3,2028,00,000,0,0,0,0
576,576,0,0b,3ac2e497,294e,2028,00,000,0,0,0,0
577,577,0,0b,3ac2e497,a45c,2028,00,000,0,0,0,0
578,578,0,0b,3ac2e497,9b50,2028,00,000,0,0,0,0
579,579,0,0b,3ac2e497,9f9f,2028,00,000,0,0,0,0
580,580,0,0b,3ac2e497,2905,2028,00,000,0,0,0,0
581,581,0,0b,3ac2e497,1c62,2028,00,000,0,0,0,0
582,582,0,0b,3ac2e497,1424,2028,00,000,0,0,0,0
583,583,0,0b,3ac2e497,09e6,2028,00,000,0,0,0,0
584,584,0,0b,3ac2e497,283e,2028,00,000,0,1,0,0
585,585,0,0b,3ac2e497,285c,2028,00,000,0,0,0,0
586,586,0,0b,3ac2e497,aad0,2028,00,000,0,0,0,0
587,587,0,0b,3ac2e497,213e,2028,00,000,0,0,0,0
588,588,0,0b,3ac2e497,a021,2028,00,000,0,1,0,0
589,589,0,0b,3ac2e497,2581,2028,00,000,0,0,0,0
590,590,0,0b,3ac2e497,2c03,2028,00,000,0,0,0,0
591,591,0,0b,3ac2e497,25b7,2028,00,000,0,0,0,0
592,592,0,0b,3ac2e497,214a,2028,00,000,0,1,0,0
593,593,0,0b,3ac2e497,25b3,2028,00,000,0,0,0,0
594,594,0,0b,3ac2e497,19ac,2028,00,000,0,0,0,0
595,595,0,0b,3ac2e497,25b7,2028,00,000,0,0,0,0
596,596,0,0b,3ac2e497,21b8,2028,00,000,0,1,0,0
597,597,0,0b,3ac2e497,25b7,2028,00,000,0,0,0,0
598,598,0,0b,3ac2e497,25b7,2028,00,000,0,0,0,0
599,599,0,0b,3ac2e497,2562,2028,00,000,0,0,0,0
600,600,0,0b,3ac2e497,9c3f,2028,00,000,0,1,0,0
601,601,0,0b,3ac2e497,2902,2028,00,000,0,0,0,0
602,602,0,0b,3ac2e497,a50b,2028,00,000,0,0,0,0
603,603,0,0b,3ac2e497,2562,2028,00,000,0,0,0,0
604,604,0,0b,3ac2e497,2004,2028,00,000,0,1,0,0
605,605,0,0b,3ac2e497,2562,2028,00,000,0,0,0,0
606,606,0,0b,3ac2e497,2562,2028,00,000,0,0,0,0
607,607,0,0b,3ac2e497,1582,2028,00,000,0,0,0,0
608,608,0,0b,3ac2e497,2ef8,2028,00,000,0,1,0,0
609,609,0,0b,3ac2e497,29f5,2028,00,000,0,0,0,0
610,610,0,0b,3ac2e497,a82b,2028,00,000,0,0,0,0
611,611,0,0b,3ac2e497,1582,2028,00,000,0,0,0,0
612,612,0,0b,3ac2e497,1d0d,2028,00,000,0,0,0,0
613,613,0,0b,3ac2e497,a712,2028,00,000,0,0,0,0
614,614,0,0b,3ac2e497,a4a7,2028,00,000,0,0,0,0
615,615,0,0b,3ac2e497,1d19,2028,00,000,0,0,0,0
616,616,0,0b,3ac2ed96,2295,2028,00,000,0,1,0,0
617,617,0,0b,3ac2ed96,1d0d,2028,00,000,0,0,0,0
618,618,0,0b,3ac2ed96,1d0d,2028,00,000,0,0,0,0
619,619,0,0b,3ac2ed96,1d0d,2028,00,000,0,0,0,0
620,620,0,0b,3ac2ee1e,1dd5,2028,00,000,0,0,0,0
621,621,0,0b,3ac2ee1e,1931,2028,00,000,0,0,0,0
622,622,0,0b,3ac2ee1e,1f45,2028,00,000,0,0,0,0
623,623,0,0b,3ac2ee1e,287a,2028,00,000,0,0,0,0
624,624,0,0b,3ac2eefe,11c4,2028,00,000,0,1,0,0
625,625,0,0b,3ac2eefe,1dd5,2028,00,000,0,0,0,0
626,626,0,0b,3ac2eefe,1dd5,2028,00,000,0,0,0,0
627,627,0,0b,3ac2eefe,1dd5,2028,00,000,0,0,0,0
628,628,0,0b,3ac2f004,1dd5,2028,00,000,0,0,0,0
629,629,0,0b,3ac2f004,a075,2028,00,000,0,1,0,0
630,630,0,0b,3ac2f004,22db,2028,00,000,0,0,0,0
631,631,0,0b,3ac2f004,27c2,2028,00,000,0,0,0,0
632,632,0,0b,3ac2f028,2a71,2028,00,000,0,0,0,0
633,633,0,0b,3ac2f028,a701,2028,00,000,0,0,0,0
634,634,0,0b,3ac2f028,22db,2028,00,000,0,0,0,0
635,635,0,0b,3ac2f028,22db,2028,00,000,0,0,0,0
636,636,0,0b,3ac2f0a9,22db,2028,00,000,0,0,0,0
637,637,0,0b,3ac2f0a9,9d15,2028,00,000,0,1,0,0
638,638,0,0b,3ac2f0a9,9f4b,2028,00,000,0,0,0,0
639,639,0,0b,3ac2f0a9,2726,2028,00,000,0,0,0,0
640,640,0,0b,3ac351c9,2608,2028,00,000,0,0,0,0
641,641,0,0b,3ac351c9,1df4,2028,00,000,0,0,0,0
642,642,0,0b,3ac351c9,9f4b,2028,00,000,0,0,0,0
643,643,0,0b,3ac351c9,9f4b,2028,00,000,0,0,0,0
644,644,0,0b,3ac351c9,9f4b,2028,00,000,0,0,0,0
645,645,0,0b,3ac351c9,9f4b,2028,00,000,0,0,0,0
646,646,0,0b,3ac351c9,9f4b,2028,00,000,0,0,0,0
647,647,0,0b,3ac351c9,2d7d,2028,00,000,0,1,0,0
648,648,0,0b,3ac35324,242b,2028,00,000,0,0,0,0
649,649,0,0b,3ac35324,a703,2028,00,000,0,0,0,0
650,650,0,0b,3ac35324,9e46,2028,00,000,0,0,0,0
651,651,0,0b,3ac35324,a40a,2028,00,000,0,0,0,0
652,652,0,0b,3ac35324,a40a,2028,00,000,0,0,0,0
653,653,0,0b,3ac35324,a40a,2028,00,000,0,0,0,0
654,654,0,0b,3ac35324,a40a,2028,00,000,0,0,0,0
655,655,0,0b,3ac35324,299a,2028,00,000,0,1,0,0
656,656,0,0b,3ac35325,211f,2028,00,000,0,0,0,0
657,657,0,0b,3ac35325,a052,2028,00,000,0,0,0,0
658,658,0,0b,3ac35325,a27f,2028,00,000,0,0,0,0
659,659,0,0b,3ac35325,2789,2028,00,000,0,0,0,0
660,660,0,0b,3ac35325,2789,2028,00,000,0,0,0,0
661,661,0,0b,3ac353c4,0b66,2028,00,000,0,0,0,0
662,662,0,0b,3ac353c4,28e3,2028,00,000,0,0,0,0
663,663,0,0b,3ac353c4,9571,2028,00,000,0,0,0,0
664,664,0,0b,3ac353c4,27a6,2028,00,000,0,1,0,0
665,665,0,0b,3ac353c4,0b66,2028,00,000,0,0,0,0
666,666,0,0b,3ac353c4,0b66,2028,00,000,0,0,0,0
667,667,0,0b,3ac353c4,0b66,2028,00,000,0,0,0,0
668,668,0,0b,3ac353c4,0b66,2028,00,000,0,0,0,0
669,669,0,0b,3ac353f8,0b66,2028,00,000,0,0,0,0
670,670,0,0b,3ac353f8,0b66,2028,00,000,0,0,0,0
671,671,0,0b,3ac353f8,0b66,2028,00,000,0,0,0,0
672,672,0,0b,3ac353f8,1e10,2028,00,000,0,1,0,0
673,673,0,0b,3ac353f8,263a,2028,00,000,0,0,0,0
674,674,0,0b,3ac353f8,a53e,2028,00,000,0,0,0,0
675,675,0,0b,3ac353f8,0a89,2028,00,000,0,0,0,0
676,676,0,0b,3ac353f8,9ff4,2028,00,000,0,0,0,0
677,677,0,0b,3ac353f8,9ff4,2028,00,000,0,0,0,0
678,678,0,0b,3ac353f8,246c,2028,00,000,0,1,0,0
679,679,0,0b,3ac39036,a239,2028,00,000,0,0,0,0
680,680,0,0b,3ac39036,28c1,2028,00,000,0,0,0,0
681,681,0,0b,3ac39036,242b,2028,00,000,0,0,0,0
682,682,0,0b,3ac39036,a668,2028,00,000,0,0,0,0
683,683,0,0b,3ac39036,a239,2028,00,000,0,0,0,0
684,684,0,0b,3ac39036,a239,2028,00,000,0,0,0,0
685,685,0,0b,3ac39036,a239,2028,00,000,0,0,0,0
686,686,0,0b,3ac39036,a239,2028,00,000,0,0,0,0
687,687,0,0b,3ac39fe6,a239,2028,00,000,0,0,0,0
688,688,0,0b,3ac39fe6,a239,2028,00,000,0,0,0,0
689,689,0,0b,3ac39fe6,a3e4,2028,00,000,0,1,0,0
690,690,0,0b,3ac39fe6,2670,2028,00,000,0,0,0,0
691,691,0,0b,3ac39fe6,1238,2028,00,000,0,0,0,0
692,692,0,0b,3ac39fe6,9e92,2028,00,000,0,0,0,0
693,693,0,0b,3ac39fe6,1a0a,2028,00,000,0,0,0,0
694,694,0,0b,3ac39fe6,1a0a,2028,00,000,0,0,0,0
695,695,0,0b,3ac39fe6,21a7,2028,00,000,0,0,0,0
696,696,0,0b,3ac3a736,1cd2,2028,00,000,0,1,0,0
697,697,0,0b,3ac3a736,a02c,2028,00,000,0,0,0,0
698,698,0,0b,3ac3a736,2768,2028,00,000,0,0,0,0
699,699,0,0b,3ac3a736,21a7,2028,00,000,0,0,0,0
700,700,0,0b,3ac3a736,21a7,2028,00,000,0,0,0,0
701,701,0,0b,3ac3a736,21a7,2028,00,000,0,0,0,0
702,702,0,0b,3ac3a736,21a7,2028,00,000,0,0,0,0
703,703,0,0b,3ac3a736,21a7,2028,00,000,0,0,0,0
704,704,0,0b,3ac3a780,21a7,2028,00,000,0,0,0,0
705,705,0,0b,3ac3a780,21a7,2028,00,000,0,0,0,0
706,706,0,0b,3ac3a780,24f4,2028,00,000,0,1,0,0
707,707,0,0b,3ac3a780,a8d4,2028,00,000,0,0,0,0
708,708,0,0b,3ac3a780,a399,2028,00,000,0,0,0,0
709,709,0,0b,3ac3a780,a224,2028,00,000,0,0,0,0
710,710,0,0b,3ac3a9f1,27dd,2028,00,000,0,0,0,0
711,711,0,0b,3ac3a9f1,27dd,2028,00,000,0,0,0,0
712,712,0,0b,3ac3a9f1,a97c,2028,00,000,0,1,0,0
713,713,0,0b,3ac3a9f1,2336,2028,00,000,0,0,0,0
714,714,0,0b,3ac3a9f1,29d9,2028,00,000,0,0,0,0
715,715,0,0b,3ac3a9f1,115d,2028,00,000,0,0,0,0
716,716,0,0b,3ac3a9f1,22a6,2028,00,000,0,0,0,0
717,717,0,0b,3ac3a9f1,2336,2028,00,000,0,0,0,0
718,718,0,0b,3ac3a9f1,2336,2028,00,000,0,0,0,0
719,719,0,0b,3ac3a9f1,2336,2028,00,000,0,0,0,0
720,720,0,0b,3ac3a9f1,2336,2028,00,000,0,0,0,0
721,721,0,0b,3ac3abe3,2336,2028,00,000,0,0,0,0
722,722,0,0b,3ac3abe3,a09a,2028,00,000,0,0,0,0
723,723,0,0b,3ac3abe3,230e,2028,00,000,0,1,0,0
724,724,0,0b,3ac3abe3,2671,2028,00,000,0,0,0,0
725,725,0,0b,3ac3abe3,a3b9,2028,00,000,0,0,0,0
726,726,0,0b,3ac3abe3,a09a,2028,00,000,0,0,0,0
727,727,0,0b,3ac3abe3,a09a,2028,00,000,0,0,0,0
728,728,0,0b,3ac3ac12,a09a,2028,00,000,0,0,0,0
729,729,0,0b,3ac3ac12,a09a,2028,00,000,0,0,0,0
730,730,0,0b,3ac3ac12,2837,2028,00,000,0,1,0,0
731,731,0,0b,3ac3ac12,9da6,2028,00,000,0,0,0,0
732,732,0,0b,3ac3ac12,204e,2028,00,000,0,0,0,0
733,733,0,0b,3ac3ac12,2062,2028,00,000,0,0,0,0
734,734,0,0b,3ac3ac12,a30a,2028,00,000,0,0,0,0
735,735,0,0b,3ac3ac12,9da6,2028,00,000,0,0,0,0
736,736,0,0b,3ac3ac12,9da6,2028,00,000,0,0,0,0
737,737,0,0b,3ac3ac12,9da6,2028,00,000,0,0,0,0
738,738,0,0b,3ac3af23,9da6,2028,00,000,0,0,0,0
739,739,0,0b,3ac3af23,2556,2028,00,000,0,1,0,0
740,740,0,0b,3ac3af23,18b8,2028,00,000,0,0,0,0
741,741,0,0b,3ac3af23,a467,2028,00,000,0,0,0,0
742,742,0,0b,3ac3af23,237c,2028,00,000,0,0,0,0
743,743,0,0b,3ac3af23,2499,2028,00,000,0,0,0,0
744,744,0,0b,3ac3be2d,2499,2028,00,000,0,0,0,0
745,745,0,0b,3ac3be2d,2499,2028,00,000,0,0,0,0
746,746,0,0b,3ac3be2d,2499,2028,00,000,0,0,0,0
747,747,0,0b,3ac3be2d,9180,2028,00,000,0,0,0,0
748,748,0,0b,3ac3be2d,22a4,2028,00,000,0,1,0,0
749,749,0,0b,3ac3be2d,196c,2028,00,000,0,0,0,0
750,750,0,0b,3ac3be2d,92fe,2028,00,000,0,0,0,0
751,751,0,0b,3ac3be2d,9180,2028,00,000,0,0,0,0
752,752,0,0b,3ac3be2d,9180,2028,00,000,0,0,0,0
753,753,0,0b,3ac3be2d,9180,2028,00,000,0,0,0,0
754,754,0,0b,3ac3be2d,9180,2028,00,000,0,0,0,0
